Geography,Segment,Variety,Timeframe,Period,"Current Year Week Ending","Units Prior Year","Units Current Year","Unit Variance","Dollars Prior Year","Dollars Current Year","Dollar Variance","ASP Prior Year","ASP Current Year","ASP Variance"
Detroit,Avocados,Hass,"Last 04 Wks",3,"2020-03-22 00:00:00",2156663.42,1974549.33,-0.084442521,2191143.36,2420863.85,0.104840468,1.015987628,1.226033616,0.206740695
Detroit,Avocados,Hass,"Last 04 Wks",4,"2020-04-19 00:00:00",2033298.69,1970859.66,-0.030708244,2134952.20,2361416.72,0.106074749,1.049994383,1.198165843,0.141116431
Detroit,Avocados,Hass,"Last 04 Wks",5,"2020-05-17 00:00:00",1672408.04,2240983.97,0.339974410,2290977.27,2692451.97,0.175241677,1.369867410,1.201459715,-0.122937223
Detroit,Avocados,Hass,"Last 04 Wks",6,"2020-06-14 00:00:00",1900867.07,2172694.63,0.143001876,2367104.78,2523375.21,0.066017541,1.245276333,1.161403530,-0.067352764
Detroit,Avocados,Hass,"Last 04 Wks",7,"2020-07-12 00:00:00",1590334.63,2119422.93,0.332689926,2356135.25,2280554.19,-0.032078405,1.481534271,1.076026003,-0.273708328
Detroit,Avocados,Hass,"Last 04 Wks",8,"2020-08-09 00:00:00",1394070.87,2199429.12,0.577702514,2305076.08,2174467.11,-0.056661461,1.653485581,0.988650685,-0.402080855
Detroit,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",1773964.95,2146038.14,0.209741008,2123287.20,1866597.97,-0.120892373,1.196916095,0.869787880,-0.273309228
Detroit,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",1650244.36,1898717.08,0.150567229,2067411.96,1814874.76,-0.122151366,1.252791412,0.955842651,-0.237029691
Detroit,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",1558537.46,1952610.48,0.252847965,1872601.98,1909687.17,0.019804094,1.201512336,0.978017472,-0.186011294
Detroit,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",1418401.78,1763360.83,0.243202636,1676342.95,1777735.98,0.060484656,1.181853389,1.008152129,-0.146973611
Detroit,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",1480982.89,1731276.38,0.169004987,1607141.84,1686017.24,0.049078060,1.085185962,0.973857935,-0.102588893
"Grand Rapids",Avocados,Hass,"Last 04 Wks",1,"2020-01-26 00:00:00",833702.86,761184.95,-0.086982922,1074180.41,962451.37,-0.104013289,1.288445150,1.264411980,-0.018652846
"Grand Rapids",Avocados,Hass,"Last 04 Wks",2,"2020-02-23 00:00:00",941136.35,849719.63,-0.097134405,1065373.02,1002463.32,-0.059049457,1.132007091,1.179757754,0.042182300
"Grand Rapids",Avocados,Hass,"Last 04 Wks",3,"2020-03-22 00:00:00",761241.82,706101.95,-0.072434112,975745.26,1101779.05,0.129166694,1.281780944,1.560368239,0.217343920
"Grand Rapids",Avocados,Hass,"Last 04 Wks",4,"2020-04-19 00:00:00",722196.30,726657.19,0.006176835,1000199.63,1084751.89,0.084535385,1.384941496,1.492797296,0.077877513
"Grand Rapids",Avocados,Hass,"Last 04 Wks",5,"2020-05-17 00:00:00",646920.15,859779.91,0.329035606,1070693.23,1295150.28,0.209637117,1.655062426,1.506374195,-0.089838443
"Grand Rapids",Avocados,Hass,"Last 04 Wks",6,"2020-06-14 00:00:00",616265.79,884462.65,0.435196740,1025560.49,1295205.73,0.262924755,1.664152886,1.464398447,-0.120033707
"Grand Rapids",Avocados,Hass,"Last 04 Wks",7,"2020-07-12 00:00:00",628882.94,793674.39,0.262038360,1069240.91,1139878.43,0.066063245,1.700222485,1.436204126,-0.155284594
"Grand Rapids",Avocados,Hass,"Last 04 Wks",8,"2020-08-09 00:00:00",610407.19,934405.05,0.530789714,1072842.43,1042429.32,-0.028348163,1.757584838,1.115607533,-0.365261062
"Grand Rapids",Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",562863.50,728732.69,0.294688134,917102.35,873288.84,-0.047773844,1.629351257,1.198366498,-0.264513105
"Grand Rapids",Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",563275.15,630419.21,0.119202954,829674.37,838533.61,0.010677969,1.472946866,1.330120638,-0.096966314
"Grand Rapids",Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",522290.39,740859.13,0.418481246,811960.87,874338.17,0.076823043,1.554615744,1.180167916,-0.240861981
"Grand Rapids",Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",514694.47,664581.04,0.291214652,763423.03,790973.22,0.036087711,1.483254785,1.190183253,-0.197586776
"Grand Rapids",Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",566891.48,692878.11,0.222241194,823920.95,837175.24,0.016086854,1.453401545,1.208257593,-0.168669115
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",1,"2020-01-26 00:00:00",1295520.15,1402737.48,0.082760063,1454026.84,1500712.53,0.032107862,1.122349842,1.069845606,-0.046780633
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",2,"2020-02-23 00:00:00",1354888.02,1455269.81,0.074088630,1496296.58,1620026.10,0.082690506,1.104369186,1.113213566,0.008008535
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",3,"2020-03-22 00:00:00",1333498.96,1429855.77,0.072258632,1512055.88,1764514.62,0.166963896,1.133901057,1.234050775,0.088323154
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",4,"2020-04-19 00:00:00",1256838.83,1471131.73,0.170501499,1589074.14,1819448.80,0.144974139,1.264342020,1.236768100,-0.021808909
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",5,"2020-05-17 00:00:00",1181471.11,1761572.03,0.490998817,1767379.65,2218696.10,0.255359082,1.495914400,1.259497798,-0.158041531
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",6,"2020-06-14 00:00:00",1235060.43,1960789.69,0.587606284,1691675.33,2295260.46,0.356797267,1.369710577,1.170579625,-0.145381773
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",7,"2020-07-12 00:00:00",1292906.66,1740381.49,0.346099872,1624991.47,2024824.79,0.246052562,1.256851348,1.163437331,-0.074323839
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",8,"2020-08-09 00:00:00",1083945.58,1607234.51,0.482763106,1394681.19,1721163.16,0.234090753,1.286670865,1.070884897,-0.167708754
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",1124702.37,1629248.73,0.448604331,1476115.83,1716925.26,0.163137218,1.312450175,1.053814083,-0.197063551
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",1067265.32,1421699.26,0.332095437,1346376.11,1526494.67,0.133780277,1.261519587,1.073711377,-0.148874588
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",1108847.55,1394933.35,0.258002817,1274947.53,1483125.12,0.163283262,1.149795140,1.063222930,-0.075293596
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",984869.80,1348252.19,0.368964905,1150515.98,1419070.42,0.233420874,1.168190941,1.052525953,-0.099012057
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",1024432.44,1348098.85,0.315947051,1131281.42,1408168.03,0.244754843,1.104300656,1.044558433,-0.054099599
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",1,"2020-01-26 00:00:00",1346899.21,1289953.92,-0.042278808,1780857.41,1901532.98,0.067762624,1.322190546,1.474109229,0.114899235
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",2,"2020-02-23 00:00:00",1470211.69,1427943.83,-0.028749506,1758771.75,2086763.30,0.186488977,1.196271101,1.461376323,0.221609652
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",3,"2020-03-22 00:00:00",1443983.46,1403961.03,-0.027716687,1980494.03,2244132.98,0.133117774,1.371548964,1.598429685,0.165419337
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",4,"2020-04-19 00:00:00",1373596.04,1474408.62,0.073393184,1844325.75,2395354.66,0.298769836,1.342698802,1.624620623,0.209966540
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",5,"2020-05-17 00:00:00",1284266.42,1721879.90,0.340749766,2073610.69,2706251.13,0.305091232,1.614626574,1.571684021,-0.026595966
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",6,"2020-06-14 00:00:00",1292495.56,1808663.22,0.399357396,2125651.16,2778628.46,0.307189309,1.644610021,1.536288474,-0.065864580
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",7,"2020-07-12 00:00:00",1167684.23,1633077.59,0.398560971,1956255.03,2475067.52,0.265206982,1.675328808,1.515584769,-0.095350858
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",8,"2020-08-09 00:00:00",1042691.44,1604227.06,0.538544379,1758573.89,2204972.84,0.253841450,1.686571717,1.374476782,-0.185046940
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",1145769.49,1569543.86,0.369860056,1818478.19,2160483.25,0.188072124,1.587123946,1.376503906,-0.132705476
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",1049118.46,1418537.59,0.352123379,1642094.80,1861029.44,0.133326430,1.565213915,1.311935232,-0.161817296
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",1131526.65,1366951.76,0.208059711,1649793.18,1801693.42,0.092072295,1.458024144,1.318037311,-0.096011327
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",1072237.29,1297830.55,0.210394894,1536669.73,1709546.81,0.112501129,1.433143335,1.317234224,-0.080877543
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",1013491.34,1348804.93,0.330849986,1485701.62,1739870.84,0.171076894,1.465924342,1.289935112,-0.120053420
Houston,Avocados,Hass,"Last 04 Wks",1,"2020-01-26 00:00:00",5374292.67,5098460.26,-0.051324412,4037287.60,3421219.46,-0.152594565,0.751222132,0.671029934,-0.106748982
Houston,Avocados,Hass,"Last 04 Wks",2,"2020-02-23 00:00:00",5251280.36,5280985.22,0.005656690,3773451.72,3395099.96,-0.100266757,0.718577464,0.642891395,-0.105327641
Houston,Avocados,Hass,"Last 04 Wks",3,"2020-03-22 00:00:00",5089571.34,5156628.85,0.013175472,3511573.86,4270996.16,0.216262659,0.689954737,0.828253552,0.200446214
Houston,Avocados,Hass,"Last 04 Wks",4,"2020-04-19 00:00:00",4833567.26,5624821.73,0.163699901,4189627.33,5051824.95,0.205793392,0.866777498,0.898130677,0.036172119
Houston,Avocados,Hass,"Last 04 Wks",5,"2020-05-17 00:00:00",4528231.36,5726998.86,0.264731947,4313145.34,5252629.51,0.217818809,0.952501097,0.917169645,-0.037093345
Houston,Avocados,Hass,"Last 04 Wks",6,"2020-06-14 00:00:00",3895079.62,5814140.18,0.492688401,4280464.57,4993137.66,0.166494333,1.098941480,0.858792101,-0.218527905
Houston,Avocados,Hass,"Last 04 Wks",7,"2020-07-12 00:00:00",3856592.04,5304609.51,0.375465555,4422280.89,4471217.81,0.011065990,1.146681020,0.842892921,-0.264928165
Houston,Avocados,Hass,"Last 04 Wks",8,"2020-08-09 00:00:00",3320169.69,4810565.41,0.448891427,3848402.58,4211818.01,0.094432800,1.159098159,0.875534923,-0.244641262
Houston,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",4431116.80,5312511.70,0.198910331,4242545.56,4221604.61,-0.004935939,0.957443858,0.794653235,-0.170026286
Houston,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",4257971.83,5104212.24,0.198742605,4155244.39,4026945.66,-0.030876337,0.975874092,0.788945576,-0.191549830
Houston,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",4568969.30,4691023.86,0.026713806,3867176.89,3726386.78,-0.036406430,0.846400279,0.794365344,-0.061477927
Houston,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",4231635.00,4889129.39,0.155375970,3333300.66,3394807.12,0.018452120,0.787709871,0.694358208,-0.118510212
Houston,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",4064857.33,4547880.21,0.118828986,3238755.64,3279749.23,0.012657205,0.796769818,0.721159986,-0.094895451
Indianapolis,Avocados,Hass,"Last 04 Wks",1,"2020-01-26 00:00:00",1050380.14,1142023.80,0.087248093,1064412.06,997229.50,-0.063117062,1.013358902,0.873212536,-0.138298845
Indianapolis,Avocados,Hass,"Last 04 Wks",2,"2020-02-23 00:00:00",1024753.67,1163623.58,0.135515405,976391.46,999214.59,0.023374985,0.952806013,0.858709477,-0.098757286
Indianapolis,Avocados,Hass,"Last 04 Wks",3,"2020-03-22 00:00:00",1088222.69,1136605.10,0.044460025,1026544.41,1293278.65,0.259837012,0.943322004,1.137843427,0.206208933
Indianapolis,Avocados,Hass,"Last 04 Wks",4,"2020-04-19 00:00:00",1031771.48,1118431.59,0.083991568,1026325.83,1217473.34,0.186244471,0.994722039,1.088554149,0.094329980
Indianapolis,Avocados,Hass,"Last 04 Wks",5,"2020-05-17 00:00:00",939220.06,1267295.33,0.349306075,1187420.22,1468301.29,0.236547324,1.264261992,1.158610201,-0.083567956
Indianapolis,Avocados,Hass,"Last 04 Wks",6,"2020-06-14 00:00:00",988607.72,1237998.89,0.252265036,1195449.82,1381199.57,0.155380636,1.209225649,1.115671092,-0.077367328
Indianapolis,Avocados,Hass,"Last 04 Wks",7,"2020-07-12 00:00:00",775657.19,1203581.26,0.551692252,1169303.30,1215051.16,0.039124032,1.507500107,1.009529813,-0.330328529
Indianapolis,Avocados,Hass,"Last 04 Wks",8,"2020-08-09 00:00:00",722339.74,1162710.85,0.609645427,1113335.86,1089880.16,-0.021067940,1.541291168,0.937361305,-0.391833727
Indianapolis,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",948718.62,1224859.41,0.291067115,1105842.64,988451.38,-0.106155485,1.165617097,0.806991702,-0.307669985
Indianapolis,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",924795.99,1067434.49,0.154237803,1051613.56,937700.28,-0.108322383,1.137130328,0.878461664,-0.227474949
Indianapolis,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",844939.91,986793.05,0.167885479,896158.95,911430.58,0.017041209,1.060618554,0.923628897,-0.129160155
Indianapolis,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",725820.57,917980.33,0.264748307,785778.40,807968.03,0.028239035,1.082606970,0.880158321,-0.187001058
Indianapolis,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",771603.16,895957.22,0.161163238,772671.82,771942.72,-0.000943605,1.001384989,0.861584352,-0.139607282
Jacksonville,Avocados,Hass,"Last 04 Wks",1,"2020-01-26 00:00:00",903774.41,1021809.42,0.130602289,965741.49,949221.95,-0.017105557,1.068564762,0.928961826,-0.130645274
Jacksonville,Avocados,Hass,"Last 04 Wks",2,"2020-02-23 00:00:00",991597.01,964627.14,-0.027198421,976274.90,949395.81,-0.027532297,0.984548048,0.984210141,-0.000343211
Jacksonville,Avocados,Hass,"Last 04 Wks",3,"2020-03-22 00:00:00",909440.74,924217.50,0.016248181,960187.56,1068998.64,0.113322741,1.055800019,1.156652670,0.095522494
Jacksonville,Avocados,Hass,"Last 04 Wks",4,"2020-04-19 00:00:00",851037.30,929289.99,0.091949785,1034645.81,1211660.61,0.171087342,1.215746728,1.303856298,0.072473623
Jacksonville,Avocados,Hass,"Last 04 Wks",5,"2020-05-17 00:00:00",802903.32,1079354.56,0.344314488,1178880.73,1314505.99,0.115045780,1.468272339,1.217863000,-0.170546930
Jacksonville,Avocados,Hass,"Last 04 Wks",6,"2020-06-14 00:00:00",707078.03,1029159.60,0.455510645,1033745.07,1230350.19,0.190187238,1.461995743,1.195490175,-0.182288881
Jacksonville,Avocados,Hass,"Last 04 Wks",7,"2020-07-12 00:00:00",652716.00,1008704.54,0.545395756,1019621.40,1170418.36,0.147895048,1.562121038,1.160318318,-0.257216125
Jacksonville,Avocados,Hass,"Last 04 Wks",8,"2020-08-09 00:00:00",629619.73,962603.47,0.528864855,892996.85,1007123.01,0.127801304,1.418311419,1.046249093,-0.262327667
Jacksonville,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",729601.47,988500.98,0.354850596,846910.55,976342.07,0.152827849,1.160785154,0.987699644,-0.149110720
Jacksonville,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",837085.90,961065.48,0.148108553,939985.48,947605.59,0.008106616,1.122925960,0.985994823,-0.121941376
Jacksonville,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",824312.04,982315.21,0.191678840,845831.70,900294.66,0.064389833,1.026106209,0.916502819,-0.106814859
Jacksonville,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",720234.65,885745.57,0.229801381,683568.04,729574.08,0.067302799,0.949090746,0.823683584,-0.132134005
Jacksonville,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",738219.07,820303.63,0.111192685,672399.74,660389.48,-0.017861786,0.910840391,0.805054935,-0.116140497
"Las Vegas",Avocados,Hass,"Last 04 Wks",1,"2020-01-26 00:00:00",1393092.01,1510465.72,0.084254097,1494269.37,1450043.05,-0.029597285,1.072627906,0.959997324,-0.105004337
"Las Vegas",Avocados,Hass,"Last 04 Wks",2,"2020-02-23 00:00:00",1558683.63,1574686.77,0.010267089,1438551.43,1541399.82,0.071494416,0.922927140,0.978861221,0.060605089
"Las Vegas",Avocados,Hass,"Last 04 Wks",3,"2020-03-22 00:00:00",1531797.03,1432953.96,-0.064527525,1535271.98,1608964.61,0.047999724,1.002268542,1.122830638,0.120289215
"Las Vegas",Avocados,Hass,"Last 04 Wks",4,"2020-04-19 00:00:00",1632142.18,1593505.03,-0.023672662,1593894.55,1814036.25,0.138115600,0.976565994,1.138393803,0.165711084
"Las Vegas",Avocados,Hass,"Last 04 Wks",5,"2020-05-17 00:00:00",1298741.69,1896803.61,0.460493357,1729333.79,2025980.42,0.171538101,1.331545603,1.068102364,-0.197847703
"Las Vegas",Avocados,Hass,"Last 04 Wks",6,"2020-06-14 00:00:00",1455809.92,1783888.56,0.225358156,1772886.01,1907057.39,0.075679639,1.217800474,1.069045135,-0.122150831
"Las Vegas",Avocados,Hass,"Last 04 Wks",7,"2020-07-12 00:00:00",1277470.19,1765825.72,0.382283309,1783760.17,1859285.14,0.042340316,1.396322347,1.052926753,-0.245928596
"Las Vegas",Avocados,Hass,"Last 04 Wks",8,"2020-08-09 00:00:00",1163367.37,1760857.39,0.513586716,1657361.65,1775802.60,0.071463550,1.424624500,1.008487460,-0.292102964
"Las Vegas",Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",1128008.63,1741806.55,0.544142933,1569651.10,1778614.11,0.133127043,1.391524023,1.021131832,-0.266177360
"Las Vegas",Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",1300482.81,1688903.38,0.298674131,1521082.56,1676832.86,0.102394372,1.169629119,0.992853040,-0.151138576
"Las Vegas",Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",1197827.43,1664493.28,0.389593562,1346660.46,1551628.70,0.152204838,1.124252482,0.932192825,-0.170833207
"Las Vegas",Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",1150892.41,1479593.48,0.285605391,1241185.09,1382446.27,0.113811533,1.078454499,0.934341959,-0.133628763
"Las Vegas",Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",1133085.83,1451982.72,0.281441071,1211344.21,1296213.66,0.070062203,1.069066596,0.892719754,-0.164954029
"Los Angeles",Avocados,Hass,"Last 04 Wks",1,"2020-01-26 00:00:00",12177838.19,11111764.30,-0.087542130,12291866.13,12704404.27,0.033561881,1.009363561,1.143329171,0.132722851
"Los Angeles",Avocados,Hass,"Last 04 Wks",2,"2020-02-23 00:00:00",13918204.81,13028119.18,-0.063951180,12108293.50,13567705.79,0.120529973,0.869960865,1.041417076,0.197084969
"Los Angeles",Avocados,Hass,"Last 04 Wks",3,"2020-03-22 00:00:00",12210184.40,10578047.89,-0.133670095,12887066.36,14406601.76,0.117911661,1.055435851,1.361933876,0.290399483
"Los Angeles",Avocados,Hass,"Last 04 Wks",4,"2020-04-19 00:00:00",12731834.88,11833888.27,-0.070527667,14029899.79,16445203.47,0.172154022,1.101954269,1.389670335,0.261096195
"Los Angeles",Avocados,Hass,"Last 04 Wks",5,"2020-05-17 00:00:00",10561054.66,13661901.71,0.293611495,15218702.46,17448826.21,0.146538363,1.441021086,1.277188680,-0.113691887
"Los Angeles",Avocados,Hass,"Last 04 Wks",6,"2020-06-14 00:00:00",11179508.78,13879921.24,0.241550189,15793182.04,17198913.55,0.089008758,1.412690159,1.239121840,-0.122863685
"Los Angeles",Avocados,Hass,"Last 04 Wks",7,"2020-07-12 00:00:00",10141872.61,13880694.52,0.368652029,16957116.75,16737441.93,-0.012954727,1.671990707,1.205807239,-0.278819413
"Los Angeles",Avocados,Hass,"Last 04 Wks",8,"2020-08-09 00:00:00",9274243.44,13130008.52,0.415749825,15664884.45,16410042.83,0.047568712,1.689074107,1.249812048,-0.260060857
"Los Angeles",Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",10413044.02,13805744.70,0.325812575,14934035.89,15966605.73,0.069142048,1.434166212,1.156518976,-0.193594880
"Los Angeles",Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",10134290.96,12894094.18,0.272323267,13210400.61,14648069.02,0.108828524,1.303534769,1.136029318,-0.128500946
"Los Angeles",Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",10860264.57,12048103.58,0.109374776,12389158.75,14004912.25,0.130416724,1.140778723,1.162416322,0.018967394
"Los Angeles",Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",9512531.35,11261100.25,0.183817412,11313220.37,12778706.21,0.129537461,1.189296513,1.134765336,-0.045851624
"Los Angeles",Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",9259528.41,11756455.29,0.269660264,10697466.86,13075360.88,0.222285710,1.155292838,1.112185651,-0.037312780
Louisville,Avocados,Hass,"Last 04 Wks",1,"2020-01-26 00:00:00",522191.90,564158.01,0.080365306,554538.93,522777.04,-0.057276208,1.061944721,0.926650040,-0.127402753
Louisville,Avocados,Hass,"Last 04 Wks",2,"2020-02-23 00:00:00",600740.16,558404.70,-0.070472164,541221.67,527857.81,-0.024692034,0.900924738,0.945296139,0.049250951
Louisville,Avocados,Hass,"Last 04 Wks",3,"2020-03-22 00:00:00",511455.44,549969.60,0.075303062,529756.45,601940.24,0.136258445,1.035782223,1.094497300,0.056686701
Louisville,Avocados,Hass,"Last 04 Wks",4,"2020-04-19 00:00:00",520175.89,570215.55,0.096197578,569544.01,588159.93,0.032685669,1.094906588,1.031469476,-0.057938378
Louisville,Avocados,Hass,"Last 04 Wks",5,"2020-05-17 00:00:00",453209.39,625725.80,0.380654967,624401.04,680166.91,0.089310979,1.377731906,1.087004738,-0.211018680
Louisville,Avocados,Hass,"Last 04 Wks",6,"2020-06-14 00:00:00",502961.55,671953.91,0.335994595,600057.15,655908.90,0.093077393,1.193047765,0.976121868,-0.181824989
Louisville,Avocados,Hass,"Last 04 Wks",7,"2020-07-12 00:00:00",395719.16,596829.11,0.508213832,613767.22,617917.90,0.006762625,1.551017185,1.035334711,-0.332480180
Louisville,Avocados,Hass,"Last 04 Wks",8,"2020-08-09 00:00:00",365920.57,576548.88,0.575612118,583846.27,564267.87,-0.033533480,1.595554666,0.978699102,-0.386608856
Louisville,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",405880.07,568855.36,0.401535577,551454.29,527135.88,-0.044098687,1.358663137,0.926660655,-0.317961436
Louisville,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",410377.80,488484.86,0.190329653,548825.21,489265.96,-0.108521343,1.337365742,1.001599020,-0.251065741
Louisville,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",415020.57,502103.54,0.209828083,450917.37,461909.73,0.024377772,1.086494011,0.919949147,-0.153286499
Louisville,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",380096.85,469947.78,0.236389584,406816.85,422083.89,0.037528029,1.070297883,0.898150606,-0.160840529
Louisville,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",376854.09,451801.99,0.198877777,404734.88,420570.67,0.039126310,1.073983005,0.930873872,-0.133250836
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",1,"2020-01-26 00:00:00",3589146.27,4261139.41,0.187229244,3816639.37,3999524.99,0.047917973,1.063383626,0.938604587,-0.117341509
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",2,"2020-02-23 00:00:00",4023956.70,3976532.54,-0.011785454,3955619.51,4025699.71,0.017716618,0.983017414,1.012364331,0.029853914
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",3,"2020-03-22 00:00:00",3859863.60,3933917.08,0.019185516,4046431.17,4616947.35,0.140992433,1.048335275,1.173625996,0.119513980
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",4,"2020-04-19 00:00:00",3496053.47,4025889.66,0.151552657,4222834.12,5315240.19,0.258690264,1.207886023,1.320264748,0.093037524
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",5,"2020-05-17 00:00:00",3228202.47,4636604.25,0.436280496,4738632.96,5741971.48,0.211735858,1.467885922,1.238400168,-0.156337595
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",6,"2020-06-14 00:00:00",3078327.84,4420750.44,0.436088250,4365514.61,5358344.10,0.227425532,1.418144799,1.212089253,-0.145299370
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",7,"2020-07-12 00:00:00",2586371.43,4390880.64,0.697699172,4194248.87,5025026.39,0.198075398,1.621673061,1.144423364,-0.294294645
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",8,"2020-08-09 00:00:00",2519294.08,3810025.45,0.512338511,3655469.16,4075534.61,0.114914238,1.450989464,1.069686979,-0.262787907
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",2724907.48,3858895.88,0.416156661,3263721.65,3793778.74,0.162408793,1.197736682,0.983125447,-0.179180648
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",3172360.72,3882220.03,0.223763742,3601027.20,3814578.81,0.059302973,1.135125388,0.982576666,-0.134389314
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",3306707.33,3866776.28,0.169373609,3443646.62,3580832.12,0.039837277,1.041412582,0.926051021,-0.110774119
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",3167472.04,3750353.14,0.184020914,3109898.44,3075023.51,-0.011214170,0.981823488,0.819929058,-0.164891584
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",3298920.78,3594975.84,0.089743004,3090135.59,2904637.27,-0.060029185,0.936711065,0.807971293,-0.137438082
Nashville,Avocados,Hass,"Last 04 Wks",1,"2020-01-26 00:00:00",1177750.46,1174816.71,-0.002490977,1180413.52,1036904.55,-0.121575169,1.002261142,0.882609635,-0.119381568
